Merk,Model,Storage,Type,Harga S,Harga A,Harga B,Harga C,Harga D,Harga E,Kuota (TIO) / Fullset (Wowfone)
HMD GLOBAL,LUMIA 930,32GB,LUMIA 930,100000,100000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA N9,16GB,N9,100000,100000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA N9,32GB,N9,100000,100000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA 1,8GB,NOKIA 1,100000,100000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA 2,8GB,NOKIA 2,150000,150000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA 2,16GB,NOKIA 2,150000,150000,100000,50000,50000,50000,0
HMD GLOBAL,NOKIA 2.2,16GB,NOKIA 2.2,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,NOKIA 2.2,32GB,NOKIA 2.2,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,TA-1032,16GB,NOKIA 3,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,TA-1032,32GB,NOKIA 3,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,NOKIA 3.1 PLUS,16GB,NOKIA 3 PLUS,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,NOKIA 3.1 PLUS,32GB,NOKIA 3 PLUS,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,NOKIA 4,16GB,NOKIA 4,400000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 4,32GB,NOKIA 4,400000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 4,64GB,NOKIA 4,400000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 4.2,32GB,NOKIA 4.2,450000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 4.2,64GB,NOKIA 4.2,450000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 4.2,128GB,NOKIA 4.2,450000,400000,300000,200000,200000,200000,0
HMD GLOBAL,NOKIA 5,16GB,NOKIA 5,300000,250000,200000,150000,150000,150000,0
HMD GLOBAL,TA-1053,16GB,NOKIA 5.1,250000,250000,200000,150000,150000,150000,0
HMD GLOBAL,TA-1053,32GB,NOKIA 5.1,250000,250000,200000,150000,150000,150000,0
HMD GLOBAL,NOKIA 5.1 PLUS,32GB,NOKIA 5.1 PLUS,400000,300000,250000,150000,150000,150000,0
HMD GLOBAL,NOKIA 5.1 PLUS,64GB,NOKIA 5.1 PLUS,400000,300000,250000,150000,150000,150000,0
HMD GLOBAL,NOKIA 5.3,32GB,NOKIA 5.3,950000,900000,700000,450000,400000,350000,0
HMD GLOBAL,NOKIA 5.3,64GB,NOKIA 5.3,950000,900000,700000,450000,400000,350000,0
HMD GLOBAL,NOKIA 5.3,128GB,NOKIA 5.3,950000,900000,700000,450000,400000,350000,0
HMD GLOBAL,TA-1337,64GB,NOKIA 5.4,1050000,1000000,800000,500000,450000,400000,0
HMD GLOBAL,TA-1337,128GB,NOKIA 5.4,1050000,1000000,800000,500000,450000,400000,0
HMD GLOBAL,NOKIA 540,8GB,NOKIA 540,50000,50000,50000,50000,50000,50000,0
HMD GLOBAL,TA-1021,32GB,NOKIA 6,600000,550000,450000,300000,250000,250000,0
HMD GLOBAL,TA-1021,64GB,NOKIA 6,600000,550000,450000,300000,250000,250000,0
HMD GLOBAL,TA-1000,16GB,NOKIA 6,600000,550000,450000,300000,250000,250000,0
HMD GLOBAL,TA-1000,32GB,NOKIA 6,600000,550000,450000,300000,250000,250000,0
HMD GLOBAL,TA-1000,64GB,NOKIA 6,600000,550000,450000,300000,250000,250000,0
HMD GLOBAL,NOKIA 6.1 PLUS,32GB,NOKIA 6.1 PLUS,750000,700000,550000,350000,300000,250000,0
HMD GLOBAL,NOKIA 6.1 PLUS,64GB,NOKIA 6.1 PLUS,750000,700000,550000,350000,300000,250000,0
HMD GLOBAL,NOKIA 7,16GB,NOKIA 7,650000,600000,500000,350000,300000,250000,0
HMD GLOBAL,NOKIA 7,32GB,NOKIA 7,650000,600000,500000,350000,300000,250000,0
HMD GLOBAL,NOKIA 7,64GB,NOKIA 7,650000,600000,500000,350000,300000,250000,0
HMD GLOBAL,NOKIA 7.2,32GB,NOKIA 7.2,800000,750000,600000,400000,350000,300000,0
HMD GLOBAL,NOKIA 7.2,64GB,NOKIA 7.2,800000,750000,600000,400000,350000,300000,0
HMD GLOBAL,NOKIA 7.2,128GB,NOKIA 7.2,800000,750000,600000,400000,350000,300000,0
HMD GLOBAL,TA-1004,16GB,NOKIA 8,700000,650000,500000,350000,300000,250000,0
HMD GLOBAL,TA-1004,32GB,NOKIA 8,700000,650000,500000,350000,300000,250000,0
HMD GLOBAL,TA-1004,64GB,NOKIA 8,700000,650000,500000,350000,300000,250000,0
HMD GLOBAL,TA-1332,16GB,NOKIA C20,1,1,1,1,1,1,0
HMD GLOBAL,TA-1332,32GB,NOKIA C20,1,1,1,1,1,1,0
HMD GLOBAL,TA-1334,32GB,NOKIA G10,1,1,1,1,1,1,0
HMD GLOBAL,TA-1334,64GB,NOKIA G10,1,1,1,1,1,1,0
HMD GLOBAL,TA-1336,64GB,NOKIA G20,1,1,1,1,1,1,0
HMD GLOBAL,TA-1336,128GB,NOKIA G20,1,1,1,1,1,1,0
HMD GLOBAL,NOKIA X,4GB,X DUAL SIM,300000,300000,250000,150000,150000,150000,0
HMD GLOBAL,NOKIA XL,8GB,XL DUAL SIM,400000,300000,250000,150000,150000,150000,0
HONOR,COL-L29,64GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HONOR,COL-AL10,64GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HONOR,COL-AL10,128GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HONOR,COL-AL10,256GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HONOR,HRY-AL00A,16GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HONOR,HRY-AL00A,32GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HONOR,HRY-AL00A,64GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HONOR,H30-U10,8GB,HONOR 3C LTE,100000,100000,100000,50000,50000,50000,0
HONOR,G750-01,8GB,HONOR 3X,200000,200000,150000,100000,100000,100000,0
HONOR,CHM-U01,8GB,HONOR 4C,100000,100000,100000,50000,50000,50000,0
HONOR,CHE-CL21,8GB,HONOR 4X,100000,100000,100000,50000,50000,50000,0
HONOR,H60-L01,16GB,HONOR 6,200000,200000,150000,100000,100000,100000,0
HONOR,H60-L04,16GB,HONOR 6,200000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6 PLUS,16GB,HONOR 6 PLUS 16GB,300000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6 PLUS,32GB,HONOR 6 PLUS 32GB,300000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6 PLUS,64GB,HONOR 6 PLUS 64GB,300000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6X,128GB,HONOR 6X 128GB,300000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6X,32GB,HONOR 6X 32GB,300000,200000,150000,100000,100000,100000,0
HONOR,HONOR 6X,64GB,HONOR 6X 64GB,300000,200000,150000,100000,100000,100000,0
HONOR,AUM-L29,16GB,HONOR 7A,200000,200000,150000,100000,100000,100000,0
HONOR,DUA-LX3,16GB,HONOR 7S,300000,200000,150000,100000,100000,100000,0
HONOR,BND-L21,32GB,HONOR 7X,300000,200000,200000,150000,150000,150000,0
HONOR,FRD-L09,32GB,HONOR 8,400000,400000,200000,150000,150000,150000,0
HONOR,JAT-AL00,16GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HONOR,JAT-AL00,32GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HONOR,JAT-AL00,64GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HONOR,JSN-L22,64GB,HONOR 8X,850000,850000,700000,450000,400000,350000,0
HONOR,JSN-L22,128GB,HONOR 8X,950000,850000,700000,450000,400000,350000,0
HONOR,LLD-L21,32GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HONOR,LLD-L21,16GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HONOR,LLD-L21,64GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HONOR,LLD-AL20,16GB,HONOR 9I,500000,450000,350000,250000,250000,250000,0
HONOR,LLD-AL20,32GB,HONOR 9I,500000,450000,350000,250000,250000,250000,0
HONOR,LLD-AL20,64GB,HONOR 9I,500000,450000,350000,250000,250000,250000,0
HONOR,BKL-L09,64GB,HONOR V10,200000,200000,150000,100000,100000,100000,0
HP,6002RA,16GB,SLATE 6,50000,50000,50000,50000,50000,50000,0
HP,6002RA,32GB,SLATE 6,50000,50000,50000,50000,50000,50000,0
HP,6002RA,64GB,SLATE 6,50000,50000,50000,50000,50000,50000,0
HP,SLATE 7,8GB,SLATE 7,50000,50000,50000,50000,50000,50000,0
HP,SLATE 7,16GB,SLATE 7,50000,50000,50000,50000,50000,50000,0
HP,VOICE TAB,8GB,VOICE TAB,50000,50000,50000,50000,50000,50000,0
HP,VOICE TAB,16GB,VOICE TAB,50000,50000,50000,50000,50000,50000,0
HP,VOICE TAB,32GB,VOICE TAB,50000,50000,50000,50000,50000,50000,0
HTC,A320E,4GB,DESIRE C,50000,50000,50000,50000,50000,50000,0
HTC,T328W,4GB,DESIRE V,50000,50000,50000,50000,50000,50000,0
HTC,T328D,4GB,DESIRE VC,50000,50000,50000,50000,50000,50000,0
HTC,HTC_E9X,16GB,ENO E9,50000,50000,50000,50000,50000,50000,0
HTC,HTC_E9X,32GB,ENO E9,50000,50000,50000,50000,50000,50000,0
HTC,HTC_E9X,64GB,ENO E9,50000,50000,50000,50000,50000,50000,0
HTC,A310,512MB,EXPLORER A310,50000,50000,50000,50000,50000,50000,0
HTC,ONE-PN071,32GB,HTC ONE,100000,100000,100000,50000,50000,50000,0
HTC,ONE-E9P,32GB,HTC ONE E9 PLUS,100000,100000,100000,50000,50000,50000,0
HTC,ONE-MAX,16GB,HTC ONE MAX,100000,100000,100000,50000,50000,50000,0
HTC,ONE-MAX,32GB,HTC ONE MAX,100000,100000,100000,50000,50000,50000,0
HTC,Z560E,16GB,HTC ONE S,100000,100000,100000,50000,50000,50000,0
HTC,HTC ONE M8,16GB,ONE M8,200000,150000,100000,50000,50000,50000,0
HTC,HTC ONE M8,32GB,ONE M8,200000,150000,100000,50000,50000,50000,0
HTC,HTC ONE M8,64GB,ONE M8,200000,150000,100000,50000,50000,50000,0
HTC,HTC ONE M8S,16GB,ONE M8S,300000,250000,200000,150000,150000,150000,0
HTC,HTC ONE M8S,32GB,ONE M8S,300000,250000,200000,150000,150000,150000,0
HTC,HTC ONE M8S,64GB,ONE M8S,300000,250000,200000,150000,150000,150000,0
HTC,HTC ONE M9,64GB,ONE M9,350000,300000,250000,150000,150000,150000,0
HTC,HTC ONE M9,128GB,ONE M9,350000,300000,250000,150000,150000,150000,0
HTC,HTC ONE M9,256GB,ONE M9,350000,300000,250000,150000,150000,150000,0
HTC,HTC ONE M9 PLUS,32GB,ONE M9 PLUS,350000,350000,300000,200000,200000,200000,0
HTC,HTC ONE M9 PLUS,64GB,ONE M9 PLUS,350000,350000,300000,200000,200000,200000,0
HTC,HTC ONE M9S,16GB,ONE M9S,200000,150000,100000,50000,50000,50000,0
HTC,ONE-V,4GB,ONE V,100000,100000,100000,50000,50000,50000,0
HTC,V-T320E,4GB,ONE V T320E,100000,100000,100000,50000,50000,50000,0
HTC,S720E,16GB,ONE X S720E,100000,100000,100000,50000,50000,50000,0
HTC,S720E,32GB,ONE X S720E,100000,100000,100000,50000,50000,50000,0
HTC,Z715E,4GB,SENSATION XE,100000,100000,100000,50000,50000,50000,0
HTC,HTC-U10,32GB,U 10,300000,250000,200000,150000,150000,150000,0
HTC,HTC-U10,64GB,U 10 64GB,300000,250000,200000,150000,150000,150000,0
HTC,HTC_2Q4D100,64GB,U 11,300000,250000,200000,150000,150000,150000,0
HTC,HTC_2Q4D100,128GB,U 11 128GB,300000,250000,200000,150000,150000,150000,0
HTC,HTC-U11P,128GB,U 11 PLUS 128GB,400000,350000,300000,200000,200000,200000,0
HTC,HTC-U,64GB,U ULTRA,400000,350000,300000,200000,200000,200000,0
HTC,HTC-U,128GB,U ULTRA 128GB,400000,350000,300000,200000,200000,200000,0
HUAWEI,KOB2-WO9,256GB,MATEPAD T8,500000,400000,300000,200000,200000,200000,0
HUAWEI,S8-301L,8GB,MEDIAPAD M1,200000,150000,100000,50000,50000,50000,0
HUAWEI,MEDIAPAD T1 7.0,8GB,MEDIAPAD T1 7.0,100000,100000,100000,50000,50000,50000,0
HUAWEI,T1-701U,8GB,MEDIAPAD T1 8.0,200000,150000,100000,50000,50000,50000,0
HUAWEI,Mediapad T1 10.0,8GB,MEDIAPAD T10,200000,150000,100000,50000,50000,50000,0
HUAWEI,BGO-DL09,8GB,MEDIAPAD T2 7INCH,200000,150000,100000,50000,50000,50000,0
HUAWEI,BGO-DL09,16GB,MEDIAPAD T2 7INCH,200000,150000,100000,50000,50000,50000,0
HUAWEI,BGO-DL09,32GB,MEDIAPAD T2 7INCH,250000,200000,150000,100000,100000,100000,0
HUAWEI,BG2-U01B,16GB,MEDIAPAD T3 7 INCH,1,1,1,1,1,1,0
HUAWEI,BG2-U01B,32GB,MEDIAPAD T3 7 INCH,1,1,1,1,1,1,0
HUAWEI,BG2-U01B,64GB,MEDIAPAD T3 7 INCH,1,1,1,1,1,1,0
HUAWEI,7D-501L,16GB,MEDIAPAD X1 (LTE),450000,400000,300000,200000,200000,200000,0
HUAWEI,LDN-L22IN,32GB,NOVA 2 LITE,300000,250000,200000,150000,150000,150000,0
HUAWEI,LDN-L22IN,64GB,NOVA 2 LITE,300000,250000,200000,150000,150000,150000,0
HUAWEI,LDN-L22IN,128GB,NOVA 2 LITE,300000,250000,200000,150000,150000,150000,0
HUAWEI,RNE-L22,64GB,NOVA 2I,700000,650000,500000,350000,300000,250000,0
HUAWEI,RNE-L22,128GB,NOVA 2I,700000,650000,500000,350000,300000,250000,0
HUAWEI,INE-LX2,64GB,NOVA 3I,950000,900000,700000,450000,400000,350000,0
HUAWEI,INE-LX2,128GB,NOVA 3I,950000,900000,700000,450000,400000,350000,0
HUAWEI,INE-LX2R,64GB,NOVA 3I (INTERNASIONAL),500000,450000,350000,250000,250000,250000,0
HUAWEI,INE-LX2R,128GB,NOVA 3I (INTERNASIONAL),500000,450000,350000,250000,250000,250000,0
HUAWEI,YAL-L21,32GB,NOVA 5T,1900000,1750000,1400000,900000,800000,700000,0
HUAWEI,YAL-L21,64GB,NOVA 5T,1900000,1750000,1400000,900000,800000,700000,0
HUAWEI,YAL-L21,128GB,NOVA 5T,1900000,1750000,1400000,900000,800000,700000,0
HUAWEI,YAL-L21,256GB,NOVA 5T,1900000,1750000,1400000,900000,800000,700000,0
HUAWEI,JEF-NX9,64GB,NOVA 7,2600000,2500000,2000000,1300000,1150000,1050000,0
HUAWEI,JEF-NX9,128GB,NOVA 7,2600000,2500000,2000000,1300000,1150000,1050000,0
HUAWEI,JEF-NX9,256GB,NOVA 7,2600000,2500000,2000000,1300000,1150000,1050000,0
HUAWEI,NAM-LX9,128GB,NOVA 9,3400000,3300000,2650000,1700000,1550000,1400000,0
HUAWEI,NAM-LX9,256GB,NOVA 9,3400000,3300000,2650000,1700000,1550000,1400000,0
HUAWEI,VTR-AL00,32GB,P10,500000,450000,350000,250000,250000,250000,0
HUAWEI,VTR-AL00,64GB,P10,500000,450000,350000,250000,250000,250000,0
HUAWEI,VTR-AL00,128GB,P10,500000,450000,350000,250000,250000,250000,0
HUAWEI,VKY-L29,128GB,P10 PLUS 128GB,950000,900000,700000,450000,400000,350000,0
HUAWEI,VKY-L29,64GB,P10 PLUS 64GB,950000,900000,700000,450000,400000,350000,0
HUAWEI,EML-L29,128GB,P20,1200000,1150000,900000,600000,550000,500000,0
HUAWEI,ANE-LX2,128GB,P20 LITE 128GB,850000,800000,650000,400000,350000,300000,0
HUAWEI,ANE-LX2,32GB,P20 LITE 32GB,850000,800000,650000,400000,350000,300000,0
HUAWEI,ANE-LX2,64GB,P20 LITE 64GB,850000,800000,650000,400000,350000,300000,0
HUAWEI,CLT-L29,128GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-L09,64GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-L09,256GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-L29,64GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-L29,256GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-L09,128GB,P20 PRO,1250000,1150000,900000,600000,550000,500000,0
HUAWEI,CLT-AL00,64GB,P20 PRO (INTERNASIOANAL),1150000,1100000,900000,600000,550000,500000,0
HUAWEI,CLT-AL00,128GB,P20 PRO (INTERNASIOANAL),1150000,1100000,900000,600000,550000,500000,0
HUAWEI,CLT-AL00,256GB,P20 PRO (INTERNASIOANAL),1150000,1100000,900000,600000,550000,500000,0
HUAWEI,ELE-L29,128GB,P30,2700000,2600000,2100000,1350000,1200000,1100000,0
HUAWEI,ELE-L29,64GB,P30,2700000,2600000,2100000,1350000,1200000,1100000,0
HUAWEI,ELE-L29,256GB,P30,2700000,2600000,2100000,1350000,1200000,1100000,0
HUAWEI,MAR-LX2,128GB,P30 LITE,1250000,1200000,950000,600000,550000,500000,0
HUAWEI,MAR-LX2,64GB,P30 LITE,1250000,1200000,950000,600000,550000,500000,0
HUAWEI,VOG-L29,128GB,P30 PRO 128GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L09,128GB,P30 PRO 128GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L29,256GB,P30 PRO 256GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L09,256GB,P30 PRO 256GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L29,512GB,P30 PRO 512GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L09,512GB,P30 PRO 512GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L29,64GB,P30 PRO 64GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,VOG-L09,64GB,P30 PRO 64GB,3350000,3200000,2550000,1650000,1500000,1350000,0
HUAWEI,ANA-NX9,128GB,P40,3100000,2900000,2300000,1500000,1350000,1200000,0
HUAWEI,ANA-NX9,256GB,P40,3450000,3300000,2650000,1700000,1550000,1400000,0
HUAWEI,ANA-NX9,512GB,P40,3450000,3300000,2650000,1700000,1550000,1400000,0
HUAWEI,JNY-L22A,128GB,P40 LITE,1,1,1,1,1,1,0
HUAWEI,JNY-L22A,256GB,P40 LITE,1,1,1,1,1,1,0
HUAWEI,JNY-L22A,512GB,P40 LITE,1,1,1,1,1,1,0
HUAWEI,ELS-NX9,128GB,P40 PRO,4450000,4400000,3500000,2300000,2050000,1850000,0
HUAWEI,ELS-NX9,256GB,P40 PRO,4450000,4400000,3500000,2300000,2050000,1850000,0
HUAWEI,ELS-NX9,512GB,P40 PRO,5900000,5750000,4600000,3000000,2700000,2450000,0
HUAWEI,ELS-N39,128GB,P40 PRO PLUS,6350000,6200000,4950000,3200000,2900000,2600000,0
HUAWEI,ELS-N39,256GB,P40 PRO PLUS,6350000,6200000,4950000,3200000,2900000,2600000,0
HUAWEI,ELS-N39,512GB,P40 PRO PLUS,6350000,6200000,4950000,3200000,2900000,2600000,0
HUAWEI,JAD-LX9,128GB,P50 PRO 128GB,1,1,1,1,1,1,0
HUAWEI,JAD-LX9,256GB,P50 PRO 256GB,1,1,1,1,1,1,0
HUAWEI,P8,16GB,P8 16GB,300000,300000,250000,150000,150000,150000,0
HUAWEI,P8,32GB,P8 32GB,300000,300000,250000,150000,150000,150000,0
HUAWEI,P8,64GB,P8 64GB,300000,300000,250000,150000,150000,150000,0
HUAWEI,ALE-L21,16GB,P8 LITE,200000,200000,150000,100000,100000,100000,0
HUAWEI,EVA-L09,32GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L19,32GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L19,64GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L19,128GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L29,32GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L29,64GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,EVA-L29,128GB,P9,550000,500000,400000,250000,250000,250000,0
HUAWEI,VNS-L31,16GB,P9 LITE,300000,300000,250000,150000,150000,150000,0
HUAWEI,P9 PLUS,32GB,P9 PLUS 16GB,650000,550000,450000,300000,250000,250000,0
HUAWEI,P9 PLUS,32GB,P9 PLUS 32GB,650000,550000,450000,300000,250000,250000,0
HUAWEI,P9 PLUS,32GB,P9 PLUS 64GB,650000,550000,450000,300000,250000,250000,0
HUAWEI,T201,32MB,T201,100000,100000,100000,50000,50000,50000,0
HUAWEI,Y210,512MB,Y210,100000,100000,100000,50000,50000,50000,0
HUAWEI,CAG-L02,16GB,Y3,100000,100000,100000,50000,50000,50000,0
HUAWEI,Y300,4GB,Y300,100000,100000,100000,50000,50000,50000,0
HUAWEI,Y336-U22,4GB,Y336,100000,100000,100000,50000,50000,50000,0
HUAWEI,LUA-U22,16GB,Y3II,100000,100000,100000,50000,50000,50000,0
HUAWEI,LUA-U22,32GB,Y3II,100000,100000,100000,50000,50000,50000,0
HUAWEI,LUA-U22,64GB,Y3II,100000,100000,100000,50000,50000,50000,0
HUAWEI,DRA-L21,4GB,Y5 4GB,100000,100000,100000,50000,50000,50000,0
HUAWEI,DRA-L20,8GB,Y5 II 8GB DUAL LTE,100000,100000,100000,50000,50000,50000,0
HUAWEI,DRA-L02,16GB,Y5 PRIME,100000,100000,100000,50000,50000,50000,0
HUAWEI,Y541-U22,8GB,Y541,100000,100000,100000,50000,50000,50000,0
HUAWEI,TRT-TL00,32GB,Y6,200000,200000,150000,100000,100000,100000,0
HUAWEI,TRT-TL00,16GB,Y6,200000,200000,150000,100000,100000,100000,0
HUAWEI,ATU-L11,16GB,Y6,200000,200000,150000,100000,100000,100000,0
HUAWEI,ATU-L11,32GB,Y6,200000,200000,150000,100000,100000,100000,0
HUAWEI,ATU-L22,16GB,Y6 (2018),300000,300000,250000,150000,150000,150000,0
HUAWEI,ATU-L22,32GB,Y6 (2018),300000,300000,250000,150000,150000,150000,0
HUAWEI,CAM-L21,16GB,Y6 II,300000,300000,250000,150000,150000,150000,0
HUAWEI,CAM-L21,32GB,Y6 II,300000,300000,250000,150000,150000,150000,0
HUAWEI,SCL-L21,16GB,Y6 SCL,100000,100000,100000,50000,50000,50000,0
HUAWEI,TRT-LX1,16GB,Y7,100000,100000,100000,50000,50000,50000,0
HUAWEI,TRT-LX2,32GB,Y7 PRIME,100000,100000,100000,50000,50000,50000,0
HUAWEI,00-00,32GB,Y7 PRO,200000,200000,150000,100000,100000,100000,0
HUAWEI,DUB-AL20,16GB,Y7 PRO 2019,200000,200000,150000,100000,100000,100000,0
HUAWEI,DUB-AL20,32GB,Y7 PRO 2019,200000,200000,150000,100000,100000,100000,0
HUAWEI,DUB-AL20,64GB,Y7 PRO 2019,200000,200000,150000,100000,100000,100000,0
HUAWEI,FLA-LX2,16GB,Y9,200000,200000,150000,100000,100000,100000,0
HUAWEI,FLA-LX2,32GB,Y9,200000,200000,150000,100000,100000,100000,0
HUAWEI,FLA-LX2,64GB,Y9,200000,200000,150000,100000,100000,100000,0
HUAWEI,ASCEND G510,4GB,ASCEND G510,100000,100000,100000,50000,50000,50000,0
HUAWEI,ASCEND G510,8GB,ASCEND G510,100000,100000,100000,50000,50000,50000,0
HUAWEI,MT7-TL10,16GB,ASCEND MATE7,100000,100000,100000,50000,50000,50000,0
HUAWEI,MT7-TL09,16GB,ASCEND P7,100000,100000,100000,50000,50000,50000,0
HUAWEI,Y520-U22,4GB,ASCEND Y520,100000,100000,100000,50000,50000,50000,0
HUAWEI,RIO-L01,16GB,G8,300000,250000,200000,150000,150000,150000,0
HUAWEI,RIO-L01,32GB,G8,300000,250000,200000,150000,150000,150000,0
HUAWEI,TAG-L01,16GB,GR3,200000,150000,100000,50000,50000,50000,0
HUAWEI,HUAWEI KII-L22,16GB,GR5,200000,150000,100000,50000,50000,50000,0
HUAWEI,COL-L29,64GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HUAWEI,COL-AL10,64GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HUAWEI,COL-AL10,128GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HUAWEI,COL-AL10,256GB,HONOR 10,1050000,1000000,800000,500000,450000,400000,0
HUAWEI,HRY-AL00A,16GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HUAWEI,HRY-AL00A,32GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HUAWEI,HRY-AL00A,64GB,HONOR 10 LITE,800000,750000,600000,400000,350000,300000,0
HUAWEI,H30-U10,8GB,HONOR 3C LTE,100000,100000,100000,50000,50000,50000,0
HUAWEI,G750-01,8GB,HONOR 3X,200000,200000,150000,100000,100000,100000,0
HUAWEI,CHM-U01,8GB,HONOR 4C,100000,100000,100000,50000,50000,50000,0
HUAWEI,CHE-CL21,8GB,HONOR 4X,100000,100000,100000,50000,50000,50000,0
HUAWEI,H60-L01,16GB,HONOR 6,200000,200000,150000,100000,100000,100000,0
HUAWEI,H60-L04,16GB,HONOR 6,200000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6 PLUS,16GB,HONOR 6 PLUS 16GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6 PLUS,32GB,HONOR 6 PLUS 32GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6 PLUS,64GB,HONOR 6 PLUS 64GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6X,128GB,HONOR 6X 128GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6X,32GB,HONOR 6X 32GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,HONOR 6X,64GB,HONOR 6X 64GB,300000,200000,150000,100000,100000,100000,0
HUAWEI,AUM-L29,16GB,HONOR 7A,200000,200000,150000,100000,100000,100000,0
HUAWEI,DUA-LX3,16GB,HONOR 7S,300000,200000,150000,100000,100000,100000,0
HUAWEI,BND-L21,32GB,HONOR 7X,300000,200000,150000,100000,100000,100000,0
HUAWEI,FRD-L09,32GB,HONOR 8,400000,400000,300000,200000,200000,200000,0
HUAWEI,JAT-AL00,16GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HUAWEI,JAT-AL00,32GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HUAWEI,JAT-AL00,64GB,HONOR 8A,400000,300000,250000,150000,150000,150000,0
HUAWEI,JSN-L22,64GB,HONOR 8X,850000,850000,700000,450000,400000,350000,0
HUAWEI,JSN-L22,128GB,HONOR 8X,950000,850000,700000,450000,400000,350000,0
HUAWEI,LLD-L21,32GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HUAWEI,LLD-L21,16GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HUAWEI,LLD-L21,64GB,HONOR 9 LITE,500000,400000,300000,200000,200000,200000,0
HUAWEI,LLD-AL20,16GB,HONOR 9I,500000,450000,350000,250000,250000,250000,0
